date,store_id,product_id,price,base_price,promo,marketing_spend,inventory,foot_traffic,competitor_price,weather_temp,holiday,units_sold,revenue,day_of_week,month
2025-06-17 13:15:03.956721,S01,P004,6.9,7.0,0,13.32,85,301,7.06,25.9,0,13,89.69,1,6
2025-06-17 13:15:03.956721,S02,P000,5.1,5.0,0,5.54,109,293,4.68,25.9,0,11,56.15,1,6
2025-06-17 13:15:03.956721,S02,P001,5.41,5.5,0,0.57,100,293,5.43,25.9,0,12,64.91,1,6
2025-06-17 13:15:03.956721,S02,P002,5.52,6.0,1,0.06,100,293,5.83,25.9,0,21,115.87,1,6
2025-06-17 13:15:03.956721,S02,P003,6.22,6.5,0,1.12,126,293,6.45,25.9,0,17,105.77,1,6
2025-06-17 13:15:03.956721,S02,P004,6.2,7.0,1,0.04,114,293,6.7,25.9,0,13,80.63,1,6
2025-06-18 13:15:03.956721,S00,P000,5.01,5.0,0,2.6,74,238,5.22,17.9,0,9,45.13,2,6
2025-06-18 13:15:03.956721,S00,P001,5.75,5.5,0,1.68,81,238,5.24,17.9,0,10,57.46,2,6
2025-06-18 13:15:03.956721,S00,P002,6.05,6.0,0,0.14,99,238,6.35,17.9,0,9,54.45,2,6
2025-06-18 13:15:03.956721,S00,P003,6.49,6.5,0,0.29,64,238,5.89,17.9,0,3,19.48,2,6
2025-06-18 13:15:03.956721,S00,P004,6.92,7.0,0,0.98,145,238,6.62,17.9,0,15,103.84,2,6
2025-06-18 13:15:03.956721,S01,P000,4.93,5.0,0,0.76,111,298,4.87,17.9,0,10,49.34,2,6
2025-06-18 13:15:03.956721,S01,P001,5.47,5.5,0,1.35,99,298,5.83,17.9,0,13,71.06,2,6
2025-06-18 13:15:03.956721,S01,P002,5.96,6.0,0,4.25,125,298,5.86,17.9,0,5,29.8,2,6
2025-06-18 13:15:03.956721,S01,P003,6.19,6.5,0,5.29,107,298,6.25,17.9,0,11,68.11,2,6
2025-06-18 13:15:03.956721,S01,P004,7.13,7.0,0,2.96,91,298,7.23,17.9,0,14,99.82,2,6
2025-06-18 13:15:03.956721,S02,P000,4.94,5.0,0,1.29,152,337,4.91,17.9,0,10,49.43,2,6
2025-06-18 13:15:03.956721,S02,P001,5.46,5.5,0,5.37,106,337,5.2,17.9,0,11,60.03,2,6
2025-06-18 13:15:03.956721,S02,P002,5.96,6.0,0,0.06,98,337,6.22,17.9,0,8,47.65,2,6
2025-06-18 13:15:03.956721,S02,P003,6.36,6.5,0,25.48,100,337,6.64,17.9,0,19,120.93,2,6
2025-06-18 13:15:03.956721,S02,P004,6.92,7.0,0,3.05,79,337,6.78,17.9,0,16,110.67,2,6
2025-06-19 13:15:03.956721,S00,P000,4.91,5.0,0,1.22,93,279,4.72,23.5,0,16,78.51,3,6
2025-06-19 13:15:03.956721,S00,P001,5.43,5.5,0,2.83,102,279,5.58,23.5,0,10,54.32,3,6
2025-06-19 13:15:03.956721,S00,P002,5.38,6.0,1,2.96,75,279,6.36,23.5,0,16,86.08,3,6
2025-06-19 13:15:03.956721,S00,P003,6.5,6.5,0,0.52,108,279,6.82,23.5,0,10,64.99,3,6
2025-06-19 13:15:03.956721,S00,P004,7.19,7.0,0,0.23,126,279,7.04,23.5,0,8,57.56,3,6
2025-06-19 13:15:03.956721,S01,P000,5.18,5.0,0,2.36,96,287,4.96,23.5,0,9,46.63,3,6
2025-06-19 13:15:03.956721,S01,P001,5.64,5.5,0,1.14,60,287,5.34,23.5,0,13,73.32,3,6
2025-06-19 13:15:03.956721,S01,P002,5.93,6.0,0,1.33,135,287,6.42,23.5,0,7,41.52,3,6
2025-06-19 13:15:03.956721,S01,P003,6.44,6.5,0,0.11,102,287,6.63,23.5,0,19,122.45,3,6
2025-06-19 13:15:03.956721,S01,P004,6.81,7.0,0,8.89,71,287,7.72,23.5,0,15,102.09,3,6
2025-06-19 13:15:03.956721,S02,P000,5.17,5.0,0,7.28,99,346,4.99,23.5,0,14,72.38,3,6
2025-06-19 13:15:03.956721,S02,P001,5.4,5.5,0,1.98,102,346,5.72,23.5,0,6,32.4,3,6
2025-06-19 13:15:03.956721,S02,P002,6.09,6.0,0,2.29,107,346,5.79,23.5,0,4,24.35,3,6
2025-06-19 13:15:03.956721,S02,P003,6.27,6.5,0,0.94,107,346,6.61,23.5,0,19,119.04,3,6
2025-06-19 13:15:03.956721,S02,P004,6.97,7.0,0,0.22,104,346,7.19,23.5,0,12,83.61,3,6
2025-06-20 13:15:03.956721,S00,P000,5.05,5.0,0,0.68,62,304,5.13,20.1,0,8,40.4,4,6
2025-06-20 13:15:03.956721,S00,P001,4.91,5.5,1,4.13,100,304,5.34,20.1,0,15,73.6,4,6
2025-06-20 13:15:03.956721,S00,P002,5.82,6.0,0,0.14,76,304,5.7,20.1,0,10,58.19,4,6
2025-06-20 13:15:03.956721,S00,P003,6.7,6.5,0,3.64,88,304,6.13,20.1,0,6,40.18,4,6
2025-06-20 13:15:03.956721,S00,P004,6.84,7.0,0,1.03,112,304,6.64,20.1,0,18,123.14,4,6
2025-06-20 13:15:03.956721,S01,P000,5.08,5.0,0,1.2,149,238,5.18,20.1,0,5,25.38,4,6
2025-06-20 13:15:03.956721,S01,P001,5.65,5.5,0,12.38,124,238,5.65,20.1,0,11,62.1,4,6
2025-06-20 13:15:03.956721,S01,P002,5.89,6.0,0,2.03,109,238,6.38,20.1,0,11,64.78,4,6
2025-06-20 13:15:03.956721,S01,P003,6.69,6.5,0,1.43,150,238,6.69,20.1,0,8,53.48,4,6
2025-06-20 13:15:03.956721,S01,P004,6.12,7.0,1,0.15,100,238,7.18,20.1,0,21,128.56,4,6
2025-06-20 13:15:03.956721,S02,P000,4.93,5.0,0,2.25,80,330,5.21,20.1,0,9,44.38,4,6
2025-06-20 13:15:03.956721,S02,P001,5.14,5.5,0,4.03,68,330,5.83,20.1,0,16,82.27,4,6
2025-06-20 13:15:03.956721,S02,P002,5.97,6.0,0,1.93,97,330,5.58,20.1,0,16,95.46,4,6
2025-06-20 13:15:03.956721,S02,P003,6.59,6.5,0,3.45,40,330,6.48,20.1,0,10,65.9,4,6
2025-06-20 13:15:03.956721,S02,P004,6.81,7.0,0,0.11,76,330,7.08,20.1,0,7,47.65,4,6
2025-06-21 13:15:03.956721,S00,P000,4.97,5.0,0,1.7,110,213,5.39,21.0,0,12,59.63,5,6
2025-06-21 13:15:03.956721,S00,P001,5.3,5.5,0,1.1,89,213,5.87,21.0,0,11,58.27,5,6
2025-06-21 13:15:03.956721,S00,P002,5.95,6.0,0,1.81,108,213,6.2,21.0,0,6,35.68,5,6
2025-06-21 13:15:03.956721,S00,P003,5.93,6.5,1,6.29,75,213,6.81,21.0,0,18,106.74,5,6
2025-06-21 13:15:03.956721,S00,P004,6.69,7.0,0,1.19,101,213,7.66,21.0,0,10,66.88,5,6
2025-06-21 13:15:03.956721,S01,P000,5.04,5.0,0,0.02,109,355,4.61,21.0,0,8,40.33,5,6
2025-06-21 13:15:03.956721,S01,P001,5.42,5.5,0,6.51,102,355,5.32,21.0,0,11,59.58,5,6
2025-06-21 13:15:03.956721,S01,P002,5.81,6.0,0,11.68,135,355,5.71,21.0,0,10,58.09,5,6
2025-06-21 13:15:03.956721,S01,P003,6.53,6.5,0,5.8,86,355,6.61,21.0,0,11,71.79,5,6
2025-06-21 13:15:03.956721,S01,P004,6.87,7.0,0,0.58,87,355,7.29,21.0,0,10,68.68,5,6
2025-06-21 13:15:03.956721,S02,P000,4.96,5.0,0,0.18,102,278,4.57,21.0,0,13,64.42,5,6
2025-06-21 13:15:03.956721,S02,P001,5.6,5.5,0,0.4,100,278,5.71,21.0,0,11,61.63,5,6
2025-06-21 13:15:03.956721,S02,P002,6.09,6.0,0,2.49,82,278,6.05,21.0,0,12,73.12,5,6
2025-06-21 13:15:03.956721,S02,P003,6.59,6.5,0,8.14,114,278,6.85,21.0,0,14,92.25,5,6
2025-06-21 13:15:03.956721,S02,P004,7.15,7.0,0,2.15,134,278,6.97,21.0,0,10,71.47,5,6
2025-06-22 13:15:03.956721,S00,P000,4.9,5.0,0,9.01,133,213,5.45,17.5,0,11,53.85,6,6
2025-06-22 13:15:03.956721,S00,P001,5.49,5.5,0,0.68,85,213,5.75,17.5,0,6,32.92,6,6
2025-06-22 13:15:03.956721,S00,P002,6.05,6.0,0,4.14,96,213,6.09,17.5,0,10,60.5,6,6
2025-06-22 13:15:03.956721,S00,P003,6.38,6.5,0,6.01,114,213,7.09,17.5,0,11,70.14,6,6
2025-06-22 13:15:03.956721,S00,P004,7.12,7.0,0,0.22,116,213,7.11,17.5,0,5,35.61,6,6
2025-06-22 13:15:03.956721,S01,P000,4.5,5.0,1,0.67,114,346,4.62,17.5,0,13,58.51,6,6
2025-06-22 13:15:03.956721,S01,P001,5.63,5.5,0,1.22,87,346,5.74,17.5,0,15,84.48,6,6
2025-06-22 13:15:03.956721,S01,P002,6.19,6.0,0,1.16,65,346,6.08,17.5,0,7,43.32,6,6
2025-06-22 13:15:03.956721,S01,P003,6.44,6.5,0,1.19,71,346,6.64,17.5,0,9,57.93,6,6
2025-06-22 13:15:03.956721,S01,P004,7.02,7.0,0,0.12,77,346,7.0,17.5,0,6,42.15,6,6
2025-06-22 13:15:03.956721,S02,P000,4.83,5.0,0,5.59,98,347,5.2,17.5,0,14,67.59,6,6
2025-06-22 13:15:03.956721,S02,P001,5.19,5.5,1,1.7,101,347,5.62,17.5,0,12,62.3,6,6
2025-06-22 13:15:03.956721,S02,P002,6.2,6.0,0,3.28,84,347,6.01,17.5,0,8,49.63,6,6
2025-06-22 13:15:03.956721,S02,P003,6.75,6.5,0,2.8,99,347,6.58,17.5,0,8,54.01,6,6
2025-06-22 13:15:03.956721,S02,P004,6.91,7.0,0,0.39,87,347,7.54,17.5,0,13,89.79,6,6
2025-06-23 13:15:03.956721,S00,P000,5.17,5.0,0,7.27,67,248,5.39,22.0,0,4,20.68,0,6
2025-06-23 13:15:03.956721,S00,P001,5.43,5.5,0,0.47,91,248,5.29,22.0,0,12,65.18,0,6
2025-06-23 13:15:03.956721,S00,P002,6.11,6.0,0,0.27,108,248,6.02,22.0,0,9,55.02,0,6
2025-06-23 13:15:03.956721,S00,P003,6.38,6.5,0,1.67,91,248,6.37,22.0,0,12,76.59,0,6
2025-06-23 13:15:03.956721,S00,P004,7.04,7.0,0,1.03,108,248,6.78,22.0,0,12,84.43,0,6
2025-06-23 13:15:03.956721,S01,P000,4.97,5.0,0,2.47,119,292,4.89,22.0,0,7,34.78,0,6
2025-06-23 13:15:03.956721,S01,P001,5.62,5.5,0,0.84,67,292,5.22,22.0,0,16,89.91,0,6
2025-06-23 13:15:03.956721,S01,P002,5.92,6.0,0,0.09,110,292,6.06,22.0,0,11,65.15,0,6
2025-06-23 13:15:03.956721,S01,P003,6.61,6.5,0,1.41,86,292,6.54,22.0,0,12,79.29,0,6
2025-06-23 13:15:03.956721,S01,P004,7.04,7.0,0,0.86,60,292,7.55,22.0,0,9,63.33,0,6
2025-06-23 13:15:03.956721,S02,P000,4.95,5.0,0,2.58,119,329,4.98,22.0,0,13,64.35,0,6
2025-06-23 13:15:03.956721,S02,P001,5.58,5.5,0,1.51,99,329,5.35,22.0,0,9,50.26,0,6
2025-06-23 13:15:03.956721,S02,P002,5.98,6.0,0,1.87,101,329,6.16,22.0,0,13,77.75,0,6
2025-06-23 13:15:03.956721,S02,P003,6.54,6.5,0,0.49,117,329,6.51,22.0,0,6,39.23,0,6
2025-06-23 13:15:03.956721,S02,P004,6.97,7.0,0,9.55,119,329,7.44,22.0,0,19,132.43,0,6
2025-06-24 13:15:03.956721,S00,P000,4.99,5.0,0,1.88,87,259,5.06,17.8,0,12,59.93,1,6
2025-06-24 13:15:03.956721,S00,P001,5.33,5.5,0,5.3,54,259,5.24,17.8,0,9,47.94,1,6
2025-06-24 13:15:03.956721,S00,P002,5.77,6.0,0,1.88,122,259,6.23,17.8,0,15,86.56,1,6
2025-06-24 13:15:03.956721,S00,P003,6.46,6.5,0,2.67,139,259,6.49,17.8,0,13,84.04,1,6
2025-06-24 13:15:03.956721,S00,P004,6.78,7.0,0,0.8,97,259,7.23,17.8,0,13,88.17,1,6
2025-06-24 13:15:03.956721,S01,P000,4.92,5.0,0,11.92,141,335,5.2,17.8,0,17,83.69,1,6
2025-06-24 13:15:03.956721,S01,P001,5.48,5.5,0,0.7,77,335,5.34,17.8,0,13,71.28,1,6
2025-06-24 13:15:03.956721,S01,P002,6.01,6.0,0,16.76,97,335,5.93,17.8,0,13,78.09,1,6
2025-06-24 13:15:03.956721,S01,P003,6.46,6.5,0,58.06,59,335,6.86,17.8,0,16,103.38,1,6
2025-06-24 13:15:03.956721,S01,P004,6.87,7.0,0,18.72,92,335,7.61,17.8,0,8,54.97,1,6
2025-06-24 13:15:03.956721,S02,P000,4.97,5.0,0,6.12,98,370,4.59,17.8,0,12,59.64,1,6
2025-06-24 13:15:03.956721,S02,P001,5.49,5.5,0,0.52,111,370,5.45,17.8,0,8,43.93,1,6
2025-06-24 13:15:03.956721,S02,P002,6.05,6.0,0,0.58,102,370,6.16,17.8,0,7,42.35,1,6
2025-06-24 13:15:03.956721,S02,P003,6.59,6.5,0,1.27,82,370,6.74,17.8,0,9,59.3,1,6
2025-06-24 13:15:03.956721,S02,P004,6.96,7.0,0,6.69,76,370,6.64,17.8,0,17,118.32,1,6
2025-06-25 13:15:03.956721,S00,P000,5.12,5.0,0,0.29,87,242,4.53,19.7,0,9,46.07,2,6
2025-06-25 13:15:03.956721,S00,P001,5.58,5.5,0,1.24,100,242,5.24,19.7,0,9,50.22,2,6
2025-06-25 13:15:03.956721,S00,P002,6.25,6.0,0,1.07,95,242,5.87,19.7,0,14,87.51,2,6
2025-06-25 13:15:03.956721,S00,P003,6.73,6.5,0,1.05,64,242,6.53,19.7,0,6,40.36,2,6
2025-06-25 13:15:03.956721,S00,P004,7.23,7.0,0,2.93,116,242,7.38,19.7,0,9,65.07,2,6
2025-06-25 13:15:03.956721,S01,P000,4.96,5.0,0,0.01,87,294,5.17,19.7,0,5,24.82,2,6
2025-06-25 13:15:03.956721,S01,P001,5.34,5.5,0,13.42,108,294,5.62,19.7,0,13,69.4,2,6
2025-06-25 13:15:03.956721,S01,P002,6.03,6.0,0,1.75,100,294,6.6,19.7,0,14,84.36,2,6
2025-06-25 13:15:03.956721,S01,P003,6.41,6.5,0,4.59,148,294,6.78,19.7,0,17,109.05,2,6
2025-06-25 13:15:03.956721,S01,P004,7.1,7.0,0,1.21,98,294,6.63,19.7,0,8,56.79,2,6
2025-06-25 13:15:03.956721,S02,P000,4.7,5.0,0,10.04,87,391,4.84,19.7,0,10,47.05,2,6
2025-06-25 13:15:03.956721,S02,P001,5.37,5.5,0,6.05,109,391,5.29,19.7,0,12,64.49,2,6
2025-06-25 13:15:03.956721,S02,P002,5.87,6.0,0,1.48,90,391,5.71,19.7,0,13,76.36,2,6
2025-06-25 13:15:03.956721,S02,P003,6.34,6.5,0,5.41,91,391,6.18,19.7,0,20,126.75,2,6
2025-06-25 13:15:03.956721,S02,P004,7.07,7.0,0,0.5,123,391,7.25,19.7,0,11,77.73,2,6
2025-06-26 13:15:03.956721,S00,P000,5.02,5.0,0,1.41,99,252,5.08,22.8,0,7,35.17,3,6
2025-06-26 13:15:03.956721,S00,P001,5.59,5.5,0,0.47,129,252,4.93,22.8,0,13,72.73,3,6
2025-06-26 13:15:03.956721,S00,P002,6.03,6.0,0,1.56,92,252,6.02,22.8,0,11,66.28,3,6
2025-06-26 13:15:03.956721,S00,P003,6.57,6.5,0,1.47,104,252,6.65,22.8,0,14,91.97,3,6
2025-06-26 13:15:03.956721,S00,P004,7.01,7.0,0,1.74,127,252,6.36,22.8,0,14,98.09,3,6
2025-06-26 13:15:03.956721,S01,P000,4.98,5.0,0,0.02,95,296,5.25,22.8,0,10,49.82,3,6
2025-06-26 13:15:03.956721,S01,P001,5.31,5.5,0,1.59,108,296,5.44,22.8,0,12,63.74,3,6
2025-06-26 13:15:03.956721,S01,P002,5.3,6.0,1,11.61,39,296,5.73,22.8,0,15,79.52,3,6
2025-06-26 13:15:03.956721,S01,P003,6.27,6.5,0,7.1,68,296,6.57,22.8,0,17,106.6,3,6
2025-06-26 13:15:03.956721,S01,P004,6.87,7.0,0,1.5,86,296,7.06,22.8,0,13,89.32,3,6
2025-06-26 13:15:03.956721,S02,P000,5.08,5.0,0,0.42,124,350,4.88,22.8,0,12,60.93,3,6
2025-06-26 13:15:03.956721,S02,P001,5.62,5.5,0,2.71,83,350,5.24,22.8,0,10,56.15,3,6
2025-06-26 13:15:03.956721,S02,P002,5.27,6.0,1,2.09,142,350,5.65,22.8,0,20,105.45,3,6
2025-06-26 13:15:03.956721,S02,P003,6.55,6.5,0,13.3,125,350,6.77,22.8,0,10,65.48,3,6
2025-06-26 13:15:03.956721,S02,P004,6.69,7.0,0,0.46,138,350,7.07,22.8,0,18,120.34,3,6
2025-06-27 13:15:03.956721,S00,P000,4.97,5.0,0,1.96,124,268,4.84,19.7,0,6,29.8,4,6
2025-06-27 13:15:03.956721,S00,P001,5.49,5.5,0,1.37,109,268,5.4,19.7,0,11,60.35,4,6
2025-06-27 13:15:03.956721,S00,P002,6.21,6.0,0,0.42,104,268,6.72,19.7,0,11,68.3,4,6
2025-06-27 13:15:03.956721,S00,P003,6.48,6.5,0,2.01,94,268,6.69,19.7,0,15,97.14,4,6
2025-06-27 13:15:03.956721,S00,P004,6.93,7.0,0,0.23,91,268,6.62,19.7,0,7,48.48,4,6
2025-06-27 13:15:03.956721,S01,P000,5.05,5.0,0,3.58,100,331,5.48,19.7,0,11,55.52,4,6
2025-06-27 13:15:03.956721,S01,P001,5.45,5.5,0,3.48,105,331,5.74,19.7,0,4,21.79,4,6
2025-06-27 13:15:03.956721,S01,P002,5.97,6.0,0,0.1,81,331,6.38,19.7,0,11,65.72,4,6
2025-06-27 13:15:03.956721,S01,P003,6.38,6.5,0,3.13,75,331,6.38,19.7,0,13,82.99,4,6
2025-06-27 13:15:03.956721,S01,P004,7.0,7.0,0,0.55,52,331,6.99,19.7,0,14,98.06,4,6
2025-06-27 13:15:03.956721,S02,P000,4.61,5.0,1,2.67,99,348,5.17,19.7,0,19,87.53,4,6
2025-06-27 13:15:03.956721,S02,P001,5.55,5.5,0,5.84,102,348,5.72,19.7,0,5,27.73,4,6
2025-06-27 13:15:03.956721,S02,P002,5.81,6.0,0,4.87,119,348,5.68,19.7,0,9,52.3,4,6
2025-06-27 13:15:03.956721,S02,P003,6.34,6.5,0,6.61,99,348,6.81,19.7,0,12,76.06,4,6
2025-06-27 13:15:03.956721,S02,P004,7.21,7.0,0,0.45,103,348,6.62,19.7,0,9,64.9,4,6
2025-06-28 13:15:03.956721,S00,P000,5.11,5.0,0,0.08,67,213,5.12,20.9,0,8,40.88,5,6
2025-06-28 13:15:03.956721,S00,P001,5.02,5.5,1,0.98,95,213,5.23,20.9,0,12,60.25,5,6
2025-06-28 13:15:03.956721,S00,P002,5.75,6.0,0,3.43,91,213,6.03,20.9,0,13,74.77,5,6
2025-06-28 13:15:03.956721,S00,P003,6.39,6.5,0,1.11,58,213,6.01,20.9,0,11,70.25,5,6
2025-06-28 13:15:03.956721,S00,P004,7.19,7.0,0,3.22,86,213,7.05,20.9,0,9,64.73,5,6
2025-06-28 13:15:03.956721,S01,P000,5.0,5.0,0,0.6,104,309,4.67,20.9,0,11,54.95,5,6
2025-06-28 13:15:03.956721,S01,P001,5.33,5.5,0,1.24,83,309,5.65,20.9,0,17,90.61,5,6
2025-06-28 13:15:03.956721,S01,P002,6.11,6.0,0,2.74,133,309,5.94,20.9,0,14,85.52,5,6
2025-06-28 13:15:03.956721,S01,P003,5.96,6.5,1,2.33,117,309,6.64,20.9,0,12,71.47,5,6
2025-06-28 13:15:03.956721,S01,P004,7.14,7.0,0,0.56,114,309,6.74,20.9,0,8,57.11,5,6
2025-06-28 13:15:03.956721,S02,P000,4.93,5.0,0,1.25,94,364,5.29,20.9,0,9,44.36,5,6
2025-06-28 13:15:03.956721,S02,P001,5.67,5.5,0,0.19,101,364,5.26,20.9,0,7,39.71,5,6
2025-06-28 13:15:03.956721,S02,P002,5.41,6.0,1,2.07,154,364,5.5,20.9,0,15,81.19,5,6
2025-06-28 13:15:03.956721,S02,P003,6.45,6.5,0,2.68,112,364,6.41,20.9,0,14,90.37,5,6
2025-06-28 13:15:03.956721,S02,P004,7.11,7.0,0,1.23,101,364,6.75,20.9,0,9,64.02,5,6
2025-06-29 13:15:03.956721,S00,P000,5.15,5.0,0,2.17,151,294,4.99,22.8,0,5,25.73,6,6
2025-06-29 13:15:03.956721,S00,P001,5.59,5.5,0,0.7,106,294,5.25,22.8,0,13,72.67,6,6
2025-06-29 13:15:03.956721,S00,P002,5.95,6.0,0,7.22,102,294,6.3,22.8,0,7,41.68,6,6
2025-06-29 13:15:03.956721,S00,P003,6.39,6.5,0,18.91,61,294,6.49,22.8,0,18,115.07,6,6
2025-06-29 13:15:03.956721,S00,P004,6.13,7.0,1,0.47,102,294,6.89,22.8,0,14,85.84,6,6
2025-06-29 13:15:03.956721,S01,P000,4.94,5.0,0,0.91,129,305,4.47,22.8,0,16,79.11,6,6
2025-06-29 13:15:03.956721,S01,P001,5.54,5.5,0,2.54,104,305,5.38,22.8,0,13,71.96,6,6
2025-06-29 13:15:03.956721,S01,P002,6.03,6.0,0,4.99,92,305,5.7,22.8,0,18,108.61,6,6
2025-06-29 13:15:03.956721,S01,P003,6.46,6.5,0,2.38,98,305,6.73,22.8,0,9,58.1,6,6
2025-06-29 13:15:03.956721,S01,P004,6.94,7.0,0,5.89,146,305,7.23,22.8,0,6,41.62,6,6
2025-06-29 13:15:03.956721,S02,P000,5.04,5.0,0,0.63,79,350,5.14,22.8,0,11,55.4,6,6
2025-06-29 13:15:03.956721,S02,P001,5.43,5.5,0,2.51,90,350,6.25,22.8,0,10,54.34,6,6
2025-06-29 13:15:03.956721,S02,P002,5.84,6.0,0,2.01,125,350,5.93,22.8,0,11,64.26,6,6
2025-06-29 13:15:03.956721,S02,P003,6.25,6.5,0,1.27,95,350,6.7,22.8,0,18,112.57,6,6
2025-06-29 13:15:03.956721,S02,P004,6.81,7.0,0,9.35,70,350,6.83,22.8,0,11,74.94,6,6
2025-06-30 13:15:03.956721,S00,P000,5.03,5.0,0,0.03,95,190,5.14,24.0,1,1,5.03,0,6
2025-06-30 13:15:03.956721,S00,P001,4.88,5.5,1,0.01,106,190,5.35,24.0,1,16,78.01,0,6
2025-06-30 13:15:03.956721,S00,P002,5.96,6.0,0,0.3,81,190,6.18,24.0,1,5,29.81,0,6
2025-06-30 13:15:03.956721,S00,P003,6.62,6.5,0,1.19,113,190,6.47,24.0,1,4,26.47,0,6
2025-06-30 13:15:03.956721,S00,P004,6.92,7.0,0,1.4,126,190,6.85,24.0,1,9,62.31,0,6
2025-06-30 13:15:03.956721,S01,P000,5.03,5.0,0,9.48,143,221,4.99,24.0,1,4,20.13,0,6
2025-06-30 13:15:03.956721,S01,P001,5.68,5.5,0,2.55,122,221,5.39,24.0,1,6,34.08,0,6
2025-06-30 13:15:03.956721,S01,P002,5.94,6.0,0,0.07,89,221,5.72,24.0,1,2,11.88,0,6
2025-06-30 13:15:03.956721,S01,P003,6.75,6.5,0,2.87,92,221,6.57,24.0,1,5,33.73,0,6
2025-06-30 13:15:03.956721,S01,P004,7.08,7.0,0,0.08,73,221,7.21,24.0,1,4,28.33,0,6
2025-06-30 13:15:03.956721,S02,P000,5.07,5.0,0,4.39,123,327,5.17,24.0,1,4,20.27,0,6
2025-06-30 13:15:03.956721,S02,P001,5.53,5.5,0,1.29,103,327,5.44,24.0,1,7,38.74,0,6
2025-06-30 13:15:03.956721,S02,P002,5.8,6.0,0,2.6,91,327,6.02,24.0,1,10,58.05,0,6
2025-06-30 13:15:03.956721,S02,P003,6.62,6.5,0,0.38,87,327,6.76,24.0,1,3,19.87,0,6
2025-06-30 13:15:03.956721,S02,P004,7.03,7.0,0,4.74,84,327,7.02,24.0,1,8,56.25,0,6
2025-07-01 13:15:03.956721,S00,P000,4.94,5.0,0,1.28,58,181,4.8,25.5,1,8,39.51,1,7
2025-07-01 13:15:03.956721,S00,P001,5.55,5.5,0,5.16,78,181,5.36,25.5,1,5,27.74,1,7
2025-07-01 13:15:03.956721,S00,P002,6.14,6.0,0,0.74,99,181,6.37,25.5,1,4,24.55,1,7
2025-07-01 13:15:03.956721,S00,P003,6.8,6.5,0,1.05,91,181,6.38,25.5,1,4,27.21,1,7
2025-07-01 13:15:03.956721,S00,P004,7.03,7.0,0,3.81,101,181,6.72,25.5,1,5,35.17,1,7
2025-07-01 13:15:03.956721,S01,P000,5.02,5.0,0,0.54,81,213,5.22,25.5,1,6,30.1,1,7
2025-07-01 13:15:03.956721,S01,P001,5.56,5.5,0,0.58,112,213,5.25,25.5,1,6,33.39,1,7
2025-07-01 13:15:03.956721,S01,P002,5.91,6.0,0,1.08,89,213,6.14,25.5,1,8,47.3,1,7
2025-07-01 13:15:03.956721,S01,P003,6.45,6.5,0,17.21,114,213,7.07,25.5,1,8,51.6,1,7
2025-07-01 13:15:03.956721,S01,P004,6.98,7.0,0,1.86,122,213,6.84,25.5,1,10,69.84,1,7
2025-07-01 13:15:03.956721,S02,P000,4.99,5.0,0,1.58,102,262,5.02,25.5,1,6,29.96,1,7
2025-07-01 13:15:03.956721,S02,P001,5.46,5.5,0,0.33,112,262,5.38,25.5,1,7,38.19,1,7
2025-07-01 13:15:03.956721,S02,P002,5.84,6.0,0,3.04,143,262,6.08,25.5,1,6,35.05,1,7
2025-07-01 13:15:03.956721,S02,P003,6.62,6.5,0,1.22,72,262,6.48,25.5,1,8,52.93,1,7
2025-07-01 13:15:03.956721,S02,P004,6.77,7.0,0,1.41,96,262,6.91,25.5,1,11,74.48,1,7
2025-07-02 13:15:03.956721,S00,P000,5.0,5.0,0,2.93,74,301,4.84,18.4,0,8,39.99,2,7
2025-07-02 13:15:03.956721,S00,P001,5.34,5.5,0,0.36,89,301,5.79,18.4,0,12,64.05,2,7
2025-07-02 13:15:03.956721,S00,P002,6.12,6.0,0,2.5,69,301,5.81,18.4,0,8,48.99,2,7
2025-07-02 13:15:03.956721,S00,P003,6.54,6.5,0,1.06,115,301,7.1,18.4,0,14,91.56,2,7
2025-07-02 13:15:03.956721,S00,P004,7.12,7.0,0,0.19,71,301,7.28,18.4,0,13,92.51,2,7
2025-07-02 13:15:03.956721,S01,P000,4.91,5.0,0,6.12,103,307,5.07,18.4,0,8,39.32,2,7
2025-07-02 13:15:03.956721,S01,P001,5.58,5.5,0,1.43,132,307,6.0,18.4,0,14,78.14,2,7
2025-07-02 13:15:03.956721,S01,P002,5.97,6.0,0,0.7,124,307,6.53,18.4,0,17,101.5,2,7
2025-07-02 13:15:03.956721,S01,P003,6.47,6.5,0,1.61,99,307,6.53,18.4,0,11,71.13,2,7
2025-07-02 13:15:03.956721,S01,P004,7.05,7.0,0,2.17,97,307,6.51,18.4,0,8,56.37,2,7
2025-07-02 13:15:03.956721,S02,P000,5.06,5.0,0,4.28,132,373,5.1,18.4,0,10,50.57,2,7
2025-07-02 13:15:03.956721,S02,P001,5.45,5.5,0,6.56,116,373,5.21,18.4,0,11,59.94,2,7
2025-07-02 13:15:03.956721,S02,P002,6.2,6.0,0,6.41,88,373,6.11,18.4,0,15,92.93,2,7
2025-07-02 13:15:03.956721,S02,P003,6.24,6.5,0,1.18,97,373,6.88,18.4,0,14,87.42,2,7
2025-07-02 13:15:03.956721,S02,P004,6.28,7.0,1,2.81,78,373,7.35,18.4,0,18,113.07,2,7
2025-07-03 13:15:03.956721,S00,P000,5.03,5.0,0,6.17,88,231,5.24,17.8,0,7,35.2,3,7
